player_id,player_name,age,nationality,position,secondary_position,foot,height_cm,weight_kg,club,league,matches_played,matches_started,minutes_played,goals,assists,goals_per_90,assists_per_90,xG,xA,xG_per_90,xA_per_90,shots,shots_on_target,shot_accuracy,passes_completed,pass_completion_pct,progressive_passes,key_passes,key_passes_per_90,tackles,tackles_per_90,interceptions,interceptions_per_90,blocks,clearances,aerial_wins,aerial_win_pct,dribbles_completed,dribbles_per_90,dribble_success_pct,progressive_carries,progressive_carries_per_90,carries_final_third,carries_penalty_area,touches,touches_per_90,pressures,pressure_success,pressure_success_pct,sca,sca_per_90,gca,gca_per_90,saves,save_pct,clean_sheets,goals_against,yellow_cards,red_cards,fouls_committed,fouls_drawn,market_value_eur,wage_weekly_eur,contract_expires,current_ability,potential_ability,potential_category,season,scout_recommendation,value_category
690,Federico Mitoma,18,Italy,LB,RB,Right,180,72,Cagliari,Serie A,7,6,554,0,0,0.0,0.0,0.31,0.47,0.051,0.076,3,1,0.333,258,85.8,30,2,0.32,23.3,3.78,15.3,2.48,9.3,21.9,10.5,63.9,2.6,0.43,69.6,11.7,1.9,6.6,2.0,418,68.0,148.9,46.4,31.1,5,0.81,0,0.0,0.0,,,,0,0,14.8,11.8,934913,1000,2026,63,85,Excellent,2024-25,Must Sign,Low (<€1M)
691,Bradley Camavinga,20,Argentina,LW,,Right,171,72,Cagliari,Serie A,2,0,199,0,0,0.0,0.0,0.78,0.41,0.352,0.184,8,3,0.375,57,79.2,6,6,3.08,3.5,1.57,1.3,0.59,1.0,0.3,2.9,57.8,6.5,2.93,74.7,18.7,8.45,6.0,2.5,139,63.0,39.0,10.7,27.4,12,5.43,1,0.45,0.0,,,,0,0,5.1,3.3,235184,1000,2028,58,72,Decent,2024-25,Low Priority,Low (<€1M)
692,Viktor Bennacer,22,France,CB,,Right,189,67,Cagliari,Serie A,31,28,2397,0,1,0.0,0.038,0.84,0.05,0.032,0.002,14,4,0.286,1411,82.6,79,18,0.68,52.0,1.95,34.4,1.29,32.2,82.9,77.3,53.7,38.3,1.44,49.0,87.4,3.28,40.4,16.0,2104,79.0,401.4,117.6,29.3,46,1.73,0,0.0,0.0,,,,0,0,23.4,24.8,2862597,1000,2028,70,75,Good,2024-25,Monitor,Low-Medium (€1-5M)
693,Nicolo Barella,17,Italy,GK,,Left,191,79,Cagliari,Serie A,13,11,1037,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,357,67.7,46,0,0.0,0.0,0.0,11.5,1.0,0.0,23.0,0.0,45.4,0.0,0.0,74.9,11.5,1.0,3.5,0.7,311,27.0,149.5,52.8,35.3,2,0.17,2,0.17,23.0,79.1,5.0,14.0,2,0,11.5,20.1,433900,1000,2027,60,84,Very Good,2024-25,Highly Recommended,Low (<€1M)
694,Florian Gravenberch,20,Morocco,LW,ST,Right,173,69,Cagliari,Serie A,12,12,921,2,2,0.195,0.195,2.96,2.35,0.289,0.229,35,12,0.343,388,77.2,71,19,1.89,12.8,1.25,4.5,0.44,6.4,3.5,4.0,43.4,52.3,5.11,45.7,72.5,7.08,30.9,13.7,491,48.0,110.6,39.0,35.3,49,4.79,1,0.1,0.0,,,,1,0,22.4,20.0,1934288,1000,2028,74,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
695,Malo Mitoma,16,Switzerland,GK,,Left,193,80,Cagliari,Serie A,1,0,141,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,53,65.3,6,0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,42.3,0.0,0.0,53.2,1.6,1.0,0.5,0.1,65,42.0,19.6,7.5,37.9,0,0.0,2,1.28,3.1,71.5,0.0,1.0,0,0,3.3,4.2,67010,1000,2029,59,84,Very Good,2024-25,Highly Recommended,Low (<€1M)
696,Mathys Onana,18,England,CB,,Right,188,67,Cagliari,Serie A,10,10,807,0,0,0.0,0.0,0.46,0.2,0.051,0.022,4,1,0.25,546,88.0,53,5,0.56,14.1,1.57,15.6,1.74,11.6,18.5,24.8,48.4,9.7,1.09,73.2,29.4,3.28,11.0,4.0,654,73.0,164.1,50.0,30.4,13,1.45,0,0.0,0.0,,,,0,0,12.4,14.0,1417666,1000,2028,64,78,Good,2024-25,Monitor,Low-Medium (€1-5M)
697,Sandro Ramos,21,Turkey,ST,,Right,181,74,Cagliari,Serie A,28,26,2113,12,4,0.511,0.17,13.26,1.9,0.565,0.081,95,47,0.495,516,75.3,70,52,2.22,21.6,0.92,22.4,0.96,8.0,6.4,55.2,59.9,44.6,1.9,73.1,47.0,2.0,14.4,2.8,1056,45.0,343.1,113.0,32.9,74,3.15,8,0.34,0.0,,,,1,0,17.9,63.2,5705159,1046,2029,77,85,Excellent,2024-25,Highly Recommended,Medium (€5-10M)
698,Kaoru Mbappé,20,Brazil,ST,RB,Right,185,65,Cagliari,Serie A,11,9,898,3,2,0.301,0.2,3.18,1.64,0.319,0.164,45,21,0.467,309,79.1,19,11,1.1,7.3,0.73,9.2,0.92,6.0,2.7,15.0,36.8,17.1,1.72,57.7,31.5,3.16,14.8,4.3,478,48.0,91.9,33.2,36.2,22,2.2,2,0.2,0.0,,,,2,0,18.8,20.4,1837789,1000,2028,71,83,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
699,Bradley Doku,20,Sweden,RB,,Right,167,60,Como,Serie A,18,17,1386,0,0,0.0,0.0,0.42,0.11,0.027,0.007,11,3,0.273,723,91.2,77,11,0.71,59.2,3.85,16.7,1.08,8.0,50.4,45.8,59.2,9.8,0.63,54.5,27.4,1.78,11.2,4.2,1078,70.0,354.8,124.9,35.2,19,1.23,1,0.06,0.0,,,,1,0,33.2,20.9,1204620,1000,2027,67,83,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
700,Rodrygo Bellingham,19,Argentina,CAM,,Left,179,68,Como,Serie A,4,1,344,1,1,0.262,0.262,0.52,0.62,0.135,0.162,11,5,0.455,133,83.1,49,10,2.83,3.4,0.9,3.3,0.87,2.0,1.3,1.6,55.1,10.4,2.71,67.6,24.5,6.4,12.5,2.9,194,51.0,77.4,23.6,30.5,18,4.71,1,0.26,0.0,,,,0,0,2.0,10.5,678486,1000,2029,71,85,Excellent,2024-25,Highly Recommended,Low (<€1M)
701,Bradley Dembélé,18,Senegal,CM,LB,Left,186,79,Como,Serie A,13,10,989,1,2,0.091,0.182,0.38,1.62,0.035,0.147,15,4,0.267,747,86.0,54,18,1.7,37.7,3.43,19.0,1.73,14.2,18.2,21.2,61.9,20.3,1.85,66.4,26.2,2.38,11.7,4.7,758,69.0,158.5,58.9,37.2,30,2.73,1,0.09,0.0,,,,0,0,14.4,21.1,2706090,1000,2029,73,88,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
702,Federico Ramos,17,Belgium,RW,,Left,165,66,Como,Serie A,14,12,1114,2,2,0.162,0.162,4.57,1.52,0.369,0.122,47,20,0.426,408,87.8,86,42,3.4,23.2,1.87,14.2,1.15,8.3,2.7,8.9,46.1,40.6,3.28,60.7,110.1,8.9,53.5,20.8,705,57.0,262.8,80.1,30.5,76,6.14,1,0.08,0.0,,,,0,0,6.4,27.0,851272,1000,2027,78,94,World Class,2024-25,Must Sign,Low (<€1M)
703,Harvey Garnacho,18,France,CM,,Left,183,66,Como,Serie A,15,13,1135,1,2,0.079,0.159,1.51,1.62,0.12,0.128,17,7,0.412,605,86.5,75,16,1.34,28.9,2.3,25.4,2.01,9.5,10.1,28.8,44.6,23.7,1.88,66.8,46.6,3.69,26.7,4.8,933,74.0,312.4,106.9,34.2,33,2.62,1,0.08,0.0,,,,2,0,28.6,13.0,2638916,1000,2029,62,83,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
704,Moussa Diaby,17,Germany,RB,CAM,Right,172,72,Como,Serie A,8,7,666,0,0,0.0,0.0,0.0,0.15,0.0,0.021,5,1,0.2,481,92.6,29,3,0.41,22.9,3.1,9.1,1.22,11.5,33.1,26.3,35.2,4.7,0.64,53.5,13.3,1.79,7.1,2.5,414,56.0,175.0,53.2,30.4,7,0.95,1,0.14,0.0,,,,0,0,16.2,14.5,242088,1000,2028,76,93,World Class,2024-25,Must Sign,Low (<€1M)
705,Ansu Camavinga,21,France,CAM,,Left,174,73,Como,Serie A,12,12,925,2,3,0.195,0.292,3.66,2.15,0.356,0.209,33,15,0.455,400,80.5,113,42,4.1,12.6,1.22,14.2,1.38,6.2,5.8,15.4,62.5,19.2,1.87,45.5,61.1,5.95,31.6,9.1,606,59.0,206.0,72.4,35.2,60,5.84,2,0.19,0.0,,,,0,0,6.1,28.0,2446472,1000,2026,72,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
706,Yunus Gyökeres,20,Greece,GK,,Right,194,77,Como,Serie A,11,8,857,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,323,83.0,38,0,0.0,0.0,0.0,9.5,1.0,0.0,0.0,9.5,62.4,0.0,0.0,46.0,9.5,1.0,5.2,0.8,304,32.0,139.1,38.4,27.6,1,0.11,0,0.0,28.6,65.7,4.0,19.0,1,0,14.7,20.4,1360467,1000,2026,72,88,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
707,Diogo Kvaratskhelia,21,Argentina,GK,,Left,190,81,Como,Serie A,33,30,2483,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,579,86.8,82,0,0.0,0.0,0.0,27.6,1.0,0.0,27.6,0.0,44.5,0.0,0.0,73.5,27.6,1.0,16.3,1.9,827,30.0,323.9,110.9,34.2,5,0.18,2,0.07,55.2,72.7,11.0,45.0,0,0,22.7,64.8,2266938,1000,2027,73,88,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
708,Enzo Mbappé,20,Switzerland,LB,,Left,172,68,Como,Serie A,18,16,1407,0,0,0.0,0.0,0.3,1.33,0.019,0.085,11,2,0.182,938,82.3,78,7,0.45,31.9,2.04,42.5,2.72,25.4,47.8,50.1,67.5,8.1,0.52,47.1,33.6,2.15,12.9,2.9,1063,68.0,345.3,102.6,29.7,16,1.02,2,0.13,0.0,,,,1,0,20.6,27.1,1570310,1000,2027,61,73,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
709,Ismaël Simons,22,Spain,ST,,Right,183,70,Como,Serie A,24,21,1831,13,1,0.639,0.049,8.94,3.35,0.44,0.164,96,42,0.438,508,82.3,20,20,1.0,11.6,0.57,8.3,0.41,2.7,4.7,24.8,69.2,56.1,2.76,68.6,54.1,2.66,23.3,5.4,874,43.0,301.4,76.1,25.3,48,2.36,5,0.25,0.0,,,,4,0,28.2,44.6,5551520,1000,2028,70,75,Good,2024-25,Recommended,Medium (€5-10M)
710,Leroy Šeško,22,Nigeria,ST,,Right,179,67,Empoli,Serie A,25,24,1917,9,4,0.423,0.188,8.93,3.96,0.419,0.186,82,38,0.463,404,81.7,42,25,1.21,13.6,0.64,14.5,0.68,11.7,7.1,62.8,53.2,62.7,2.94,48.2,48.5,2.28,19.7,4.2,681,32.0,321.7,88.9,27.6,54,2.54,7,0.33,0.0,,,,5,0,31.5,38.6,3570866,1000,2029,73,83,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
711,Alejandro Yamal,19,England,CB,,Left,179,65,Empoli,Serie A,22,21,1719,0,2,0.0,0.105,1.06,1.26,0.056,0.066,5,1,0.2,993,91.4,133,12,0.63,60.5,3.17,28.3,1.48,24.6,41.0,46.8,63.8,9.7,0.51,72.8,20.4,1.07,8.6,4.1,1031,54.0,451.9,157.9,34.9,18,0.94,2,0.1,0.0,,,,1,0,16.6,36.7,2262922,1000,2028,66,82,Very Good,2024-25,Must Sign,Low-Medium (€1-5M)
712,Kenan Ferguson,19,Belgium,CAM,,Right,178,67,Empoli,Serie A,18,15,1403,6,3,0.385,0.192,6.22,3.45,0.399,0.221,35,13,0.371,670,88.1,124,55,3.57,13.0,0.83,11.9,0.77,13.8,9.6,7.6,58.3,47.1,3.02,50.2,86.0,5.51,37.2,16.5,748,48.0,287.6,107.6,37.4,86,5.52,3,0.19,0.0,,,,3,0,37.2,16.0,4055052,1000,2028,72,89,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
713,Jeremy Onana,19,England,CM,,Right,187,74,Empoli,Serie A,5,5,427,0,0,0.0,0.0,0.36,0.82,0.075,0.173,3,0,0.0,246,85.6,23,11,2.42,11.3,2.37,7.8,1.64,5.3,7.8,7.6,52.5,3.9,0.82,69.6,20.0,4.21,6.5,3.9,336,71.0,52.1,18.0,34.5,16,3.37,2,0.42,0.0,,,,1,0,11.4,12.1,605039,1000,2027,68,84,Very Good,2024-25,Recommended,Low (<€1M)
714,João Doku,21,Norway,CDM,,Right,170,73,Empoli,Serie A,30,28,2324,3,1,0.116,0.039,2.72,4.11,0.105,0.159,48,20,0.417,1316,83.6,232,27,1.07,49.6,1.92,56.8,2.2,17.3,25.0,53.8,64.1,28.9,1.12,46.0,44.6,1.73,23.8,8.4,1781,69.0,263.7,88.5,33.6,45,1.74,1,0.04,0.0,,,,3,0,48.7,70.8,2023613,1000,2028,59,74,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
715,Harvey Fati,19,Canada,CAM,RW,Right,174,72,Empoli,Serie A,10,7,766,3,3,0.352,0.352,2.74,1.36,0.321,0.16,27,13,0.481,357,79.9,59,19,2.29,4.9,0.58,10.3,1.2,3.3,1.0,6.6,51.7,23.0,2.71,61.4,31.3,3.68,10.2,4.2,400,47.0,95.5,33.6,35.2,32,3.76,3,0.35,0.0,,,,1,0,19.7,15.5,1772394,1000,2029,70,88,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
716,Bukayo Mamardashvili,20,Nigeria,CM,,Right,174,65,Empoli,Serie A,4,2,357,0,0,0.0,0.0,0.55,0.75,0.138,0.189,5,2,0.4,210,87.4,35,5,1.51,11.7,2.94,5.8,1.45,4.8,2.4,6.7,51.0,2.7,0.68,49.7,10.0,2.53,5.3,0.9,289,73.0,55.3,14.2,25.8,8,2.02,1,0.25,0.0,,,,0,0,3.5,9.0,423875,1000,2027,78,91,World Class,2024-25,Highly Recommended,Low (<€1M)
717,Bradley Zaïre-Emery,19,Portugal,CDM,,Right,174,75,Empoli,Serie A,15,13,1172,1,2,0.077,0.154,1.72,1.12,0.132,0.086,11,3,0.273,638,84.1,117,12,0.94,31.1,2.39,26.2,2.02,15.7,14.3,21.0,37.1,21.3,1.63,59.6,35.6,2.73,15.5,4.9,898,69.0,318.3,121.6,38.2,25,1.92,1,0.08,0.0,,,,3,0,6.8,28.5,2561050,1000,2027,66,84,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
718,Nuno Dembélé,20,Italy,CB,,Right,178,67,Empoli,Serie A,9,6,692,0,0,0.0,0.0,0.01,0.17,0.001,0.022,3,0,0.0,476,85.9,23,2,0.26,22.0,2.86,23.1,3.0,14.1,16.7,14.0,52.1,6.9,0.89,48.0,13.3,1.74,4.3,2.6,538,70.0,97.2,24.6,25.3,6,0.78,0,0.0,0.0,,,,1,0,8.3,8.7,743587,1000,2026,71,80,Very Good,2024-25,Highly Recommended,Low (<€1M)
719,Kobbie Rashford,20,Morocco,CAM,RB,Right,175,73,Empoli,Serie A,11,8,831,3,1,0.325,0.108,1.88,1.48,0.203,0.16,32,13,0.406,350,82.1,101,40,4.33,8.4,0.91,5.7,0.61,4.2,3.9,3.0,66.4,27.7,2.99,74.5,28.9,3.13,11.4,3.4,544,59.0,78.8,26.9,34.1,54,5.85,3,0.32,0.0,,,,1,0,11.5,15.5,2311624,1000,2026,59,74,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
720,Mason Dembélé,20,England,GK,,Right,189,74,Fiorentina,Serie A,22,21,1715,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,400,69.2,38,0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,19.1,62.6,0.0,0.0,54.3,19.1,1.0,10.3,3.7,628,33.0,378.3,112.8,29.8,3,0.16,1,0.05,57.2,77.6,3.0,31.0,4,0,39.2,34.8,1386479,1000,2028,56,70,Decent,2024-25,Monitor,Low-Medium (€1-5M)
721,Pedri Ramos,22,Italy,ST,,Left,186,66,Fiorentina,Serie A,5,3,377,2,0,0.477,0.0,1.58,0.24,0.378,0.058,18,7,0.389,113,77.0,12,6,1.66,2.3,0.55,3.1,0.74,1.9,0.7,10.9,54.1,10.6,2.52,56.6,8.6,2.06,3.8,0.4,163,39.0,41.7,12.5,30.0,11,2.63,1,0.24,0.0,,,,0,0,7.9,8.1,507978,1000,2029,76,86,Excellent,2024-25,Highly Recommended,Low (<€1M)
722,Nicolo Mamardashvili,21,Argentina,CDM,,Right,170,60,Fiorentina,Serie A,8,5,628,0,0,0.0,0.0,0.29,0.65,0.041,0.093,6,2,0.333,460,85.1,41,13,1.93,23.0,3.29,12.8,1.83,7.9,10.0,15.4,36.1,12.2,1.75,70.5,24.9,3.56,13.6,3.5,516,74.0,120.7,45.1,37.3,22,3.15,1,0.14,0.0,,,,1,0,3.8,12.3,461916,1000,2026,64,75,Good,2024-25,Monitor,Low (<€1M)
723,Micky Sané,17,Argentina,CDM,LB,Left,186,79,Fiorentina,Serie A,15,13,1161,2,2,0.155,0.155,1.68,1.58,0.13,0.123,15,6,0.4,774,90.8,64,31,2.46,40.5,3.14,32.1,2.49,9.3,23.8,17.6,45.4,8.7,0.68,55.5,47.4,3.67,27.4,2.9,851,66.0,305.3,98.9,32.4,43,3.33,2,0.16,0.0,,,,2,0,24.9,26.0,1026581,1000,2028,70,92,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
724,Kaoru Bellingham,22,Serbia,CM,RB,Right,172,71,Fiorentina,Serie A,8,6,632,1,0,0.142,0.0,0.3,0.76,0.042,0.108,13,5,0.385,358,87.4,56,7,1.02,17.2,2.45,15.4,2.19,10.3,8.8,7.6,61.2,10.7,1.52,58.3,29.1,4.15,12.9,3.9,477,68.0,157.7,59.0,37.4,16,2.28,1,0.14,0.0,,,,1,0,16.7,7.7,980238,1000,2027,67,79,Good,2024-25,Low Priority,Low (<€1M)
725,João Alexander-Arnold,19,Uruguay,RB,CDM,Right,181,67,Fiorentina,Serie A,23,19,1780,0,1,0.0,0.051,0.04,1.44,0.002,0.073,14,3,0.214,909,84.5,59,6,0.3,58.4,2.95,46.5,2.35,28.7,60.8,54.3,37.8,21.1,1.07,72.7,26.9,1.36,10.9,2.6,1107,56.0,353.5,114.6,32.4,17,0.86,2,0.1,0.0,,,,3,0,29.7,57.7,2305369,1000,2028,68,88,Excellent,2024-25,Must Sign,Low-Medium (€1-5M)
726,Warren Lukeba,21,Argentina,LW,,Left,173,63,Fiorentina,Serie A,5,4,421,2,0,0.428,0.0,1.83,0.95,0.392,0.204,13,6,0.462,177,85.2,14,10,2.34,5.3,1.13,1.8,0.39,1.9,2.0,3.1,56.0,16.4,3.51,61.6,41.2,8.8,21.8,6.5,266,57.0,84.5,30.5,36.2,24,5.13,2,0.43,0.0,,,,0,0,5.6,7.5,1025601,1000,2029,73,89,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
727,Gavi Šeško,21,Ghana,CAM,CB,Right,176,65,Fiorentina,Serie A,17,14,1285,4,4,0.28,0.28,5.02,3.03,0.352,0.213,22,9,0.409,699,79.0,114,41,2.92,8.5,0.6,15.2,1.06,12.4,8.1,11.6,62.9,25.8,1.81,66.2,94.8,6.64,52.5,5.4,728,51.0,225.4,61.7,27.4,68,4.76,3,0.21,0.0,,,,3,0,20.3,28.8,2552791,1000,2027,73,81,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
728,Warren Ferguson,22,France,CM,RW,Right,175,61,Fiorentina,Serie A,32,28,2420,1,4,0.037,0.149,2.77,3.95,0.103,0.147,28,9,0.321,1371,91.5,268,24,0.93,45.1,1.68,50.0,1.86,20.9,25.3,35.9,43.6,21.8,0.81,63.2,79.1,2.94,25.8,15.1,1694,63.0,271.8,106.6,39.2,47,1.75,2,0.07,0.0,,,,2,0,30.2,55.6,3562289,1000,2026,62,76,Good,2024-25,Monitor,Low-Medium (€1-5M)
729,Evan van de Ven,20,Italy,ST,CB,Left,184,78,Fiorentina,Serie A,3,2,226,1,0,0.398,0.0,1.32,0.13,0.525,0.053,10,4,0.4,70,77.8,7,4,1.69,3.0,1.19,1.1,0.42,1.4,0.4,3.0,43.6,6.6,2.61,56.8,10.2,4.05,6.0,1.9,113,45.0,52.8,14.8,28.0,8,3.19,0,0.0,0.0,,,,0,0,4.6,6.4,370916,1000,2026,65,81,Very Good,2024-25,Recommended,Low (<€1M)
730,Amadou Onana,21,Argentina,ST,RB,Left,179,73,Fiorentina,Serie A,11,10,872,5,0,0.516,0.0,2.99,1.28,0.308,0.132,29,11,0.379,319,85.8,29,20,2.15,10.6,1.1,7.6,0.78,2.5,2.0,27.2,69.4,14.5,1.5,59.3,38.2,3.95,14.2,5.8,300,31.0,242.0,88.1,36.4,32,3.3,3,0.31,0.0,,,,0,0,14.8,21.2,1697597,1000,2026,74,86,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
731,Luka Bellingham,22,England,CB,,Right,190,77,Fiorentina,Serie A,20,18,1572,0,1,0.0,0.057,0.86,0.92,0.049,0.053,13,3,0.231,1048,83.7,52,12,0.69,38.3,2.19,23.8,1.36,28.7,44.6,28.0,40.6,18.2,1.04,59.9,30.0,1.72,17.1,2.3,1152,66.0,431.2,126.7,29.4,23,1.32,0,0.0,0.0,,,,0,0,36.2,50.5,2255564,1000,2029,77,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
732,Jude Diaby,19,Portugal,CDM,RW,Right,183,75,Fiorentina,Serie A,8,8,630,0,1,0.0,0.143,0.42,1.33,0.059,0.19,12,4,0.333,392,89.8,35,7,1.06,13.0,1.86,9.4,1.34,7.1,6.8,17.4,49.2,5.5,0.79,49.2,30.2,4.32,17.9,1.6,490,70.0,98.1,28.1,28.7,15,2.14,1,0.14,0.0,,,,1,0,9.2,16.8,1215704,1000,2028,72,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
733,Gavi Jota,17,Argentina,LW,,Left,183,71,Fiorentina,Serie A,2,1,189,0,0,0.0,0.0,0.45,0.48,0.212,0.229,6,2,0.333,90,79.6,12,4,1.94,3.2,1.52,1.2,0.58,0.7,0.3,2.1,52.8,6.7,3.2,48.4,15.5,7.38,5.9,1.3,128,61.0,27.3,6.8,25.0,9,4.29,0,0.0,0.0,,,,0,0,1.9,1.9,73679,1000,2026,63,85,Excellent,2024-25,Highly Recommended,Low (<€1M)
734,Reece Doué,22,Switzerland,LB,,Left,167,62,Fiorentina,Serie A,28,28,2141,1,1,0.042,0.042,1.21,1.27,0.051,0.053,7,2,0.286,1118,92.9,71,7,0.29,79.1,3.33,28.6,1.2,43.8,58.2,75.1,48.0,24.6,1.03,59.9,79.2,3.33,31.4,15.7,1903,80.0,475.8,146.3,30.7,30,1.26,2,0.08,0.0,,,,4,0,35.4,46.2,2601936,1000,2026,85,90,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
735,Phil Tonali,19,Brazil,GK,,Right,191,71,Genoa,Serie A,15,13,1187,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,369,76.7,26,0,0.0,0.0,0.0,13.2,1.0,0.0,13.2,0.0,59.3,0.0,0.0,70.1,13.2,1.0,6.4,1.8,435,33.0,250.9,97.8,39.0,2,0.15,0,0.0,39.6,64.7,6.0,15.0,0,0,28.9,12.6,1704747,1000,2026,69,88,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
736,Enzo Kubo,18,Uruguay,CM,,Right,185,71,Genoa,Serie A,9,9,691,1,0,0.13,0.0,0.82,0.91,0.107,0.119,6,2,0.333,437,84.2,38,13,1.72,21.9,2.85,12.7,1.66,5.2,8.6,18.0,38.8,5.7,0.75,70.3,18.2,2.37,5.7,3.0,437,57.0,76.6,29.4,38.4,18,2.34,1,0.13,0.0,,,,1,0,13.4,10.3,1087642,1000,2029,74,90,World Class,2024-25,Must Sign,Low-Medium (€1-5M)
737,Randal Haaland,16,Germany,CB,,Right,187,66,Genoa,Serie A,8,5,656,0,0,0.0,0.0,0.23,0.72,0.032,0.099,4,1,0.25,481,85.6,43,5,0.69,25.1,3.45,20.4,2.8,7.1,34.5,18.3,41.6,7.7,1.06,55.5,16.6,2.27,8.9,2.4,459,63.0,126.0,38.2,30.3,10,1.37,0,0.0,0.0,,,,1,0,4.6,14.3,328473,1000,2027,64,89,Excellent,2024-25,Must Sign,Low (<€1M)
738,Marcus Garnacho,18,Spain,ST,CAM,Right,183,74,Genoa,Serie A,6,4,493,1,1,0.183,0.183,2.99,0.44,0.545,0.08,22,10,0.455,142,78.9,21,8,1.48,2.7,0.49,3.6,0.66,2.0,1.0,14.4,64.4,18.8,3.43,50.6,20.0,3.64,9.3,4.0,164,30.0,62.6,23.3,37.2,17,3.1,1,0.18,0.0,,,,1,0,8.8,10.5,1064960,1000,2026,64,81,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
739,Benjamin Mitoma,19,Portugal,ST,,Left,188,79,Genoa,Serie A,16,15,1224,8,2,0.588,0.147,8.5,2.68,0.625,0.197,49,24,0.49,340,82.8,40,27,2.03,5.4,0.4,11.1,0.81,3.5,5.7,34.4,65.3,22.9,1.69,54.4,59.3,4.36,29.3,8.4,598,44.0,336.7,102.6,30.5,46,3.38,4,0.29,0.0,,,,0,0,22.4,31.7,4441661,1011,2029,66,79,Good,2024-25,Recommended,Low-Medium (€1-5M)
740,Federico Mainoo,19,Sweden,LB,ST,Left,165,62,Genoa,Serie A,11,10,858,0,0,0.0,0.0,0.06,0.63,0.006,0.066,3,1,0.333,390,86.7,38,2,0.21,14.7,1.54,21.3,2.24,12.8,25.7,29.7,43.5,13.0,1.36,58.4,17.5,1.83,7.2,2.2,676,71.0,183.6,46.8,25.5,9,0.94,0,0.0,0.0,,,,0,0,18.3,20.1,1295835,1000,2029,70,82,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
741,Youssouf Barcola,21,Poland,RB,ST,Right,182,76,Genoa,Serie A,14,11,1060,0,1,0.0,0.085,0.57,1.0,0.048,0.085,5,2,0.4,718,86.5,70,5,0.42,19.8,1.68,26.8,2.27,19.7,29.2,30.9,40.0,14.0,1.19,55.6,12.5,1.06,6.9,1.4,636,54.0,229.8,82.4,35.9,11,0.93,2,0.17,0.0,,,,1,0,23.9,23.3,1286024,1000,2026,70,85,Excellent,2024-25,Highly Recommended,Low-Medium (€1-5M)
742,Ansu Cherki,22,Italy,RB,RW,Right,177,76,Genoa,Serie A,30,29,2298,0,0,0.0,0.0,0.95,0.89,0.037,0.035,15,3,0.2,1455,92.8,178,15,0.59,84.0,3.29,34.3,1.34,17.0,62.8,54.1,43.7,12.8,0.5,48.0,77.2,3.02,43.1,5.8,1889,74.0,437.7,112.5,25.7,34,1.33,2,0.08,0.0,,,,6,0,23.5,54.9,1877431,1000,2026,56,70,Decent,2024-25,Low Priority,Low-Medium (€1-5M)
743,Mason Güler,19,Brazil,CM,RW,Left,179,74,Genoa,Serie A,13,9,1028,2,1,0.175,0.088,1.38,0.96,0.121,0.084,17,7,0.412,536,88.3,79,25,2.24,26.8,2.34,15.1,1.32,10.9,20.5,27.9,64.3,18.5,1.62,72.0,17.4,1.52,7.2,1.7,685,60.0,106.2,28.2,26.5,34,2.98,3,0.26,0.0,,,,2,0,11.3,28.5,1457242,1000,2028,65,80,Very Good,2024-25,Highly Recommended,Low-Medium (€1-5M)
